Year,acadpr01,birthyr,carede01,cocurr01,commute,enrlment,enter,envadm,envcompt,envdivrs,envevent,envnacad,envschol,envsocal,envsuprt,envstu,envfac,fathredu,mothredu,gnanaly,gncitizn,gncmpts,gncommun,gndivers,gnethics,gngenled,gninq,gnothers,gnprobsv,gnquant,gnself,gnspeak,gnwork,gnwrite,internat,livenow,race05,sex,social01/social05
2010,3,88,1,3,2,2,1,5,2,2,2,2,2,2,2,6,6,3,6,2,2,4,2,2,2,3,2,4,2,3,2,2,3,2,1,3,4,2,8
2010,4,87,1,2,2,2,1,5,2,2,3,2,3,2,3,6,6,3,6,4,2,2,2,2,1,3,4,2,3,4,1,3,3,3,1,3,4,1,6
2010,2,87,1,1,2,2,2,5,3,2,3,2,3,2,2,6,5,3,6,2,2,3,3,3,2,2,3,3,2,2,3,2,3,2,1,3,4,2,4
2010,5,87,1,3,2,2,1,7,4,4,4,4,3,4,4,7,7,3,6,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,1,2,4,2,3
2010,6,87,5,6,5,2,1,5,4,4,4,4,4,4,4,5,5,3,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,1,5
2010,7,89,1,2,3,2,1,1,3,1,2,1,4,1,2,2,3,3,6,2,2,3,2,2,1,4,3,2,1,1,1,4,1,4,1,2,4,2,3
2010,NA,85,1,1,2,1,1,3,4,1,3,3,2,3,3,5,4,3,6,3,3,2,2,2,2,3,3,NA,2,2,2,2,3,1,1,3,3,2,4
2010,5,87,1,3,2,2,1,3,4,4,4,4,4,4,4,6,4,3,6,2,3,2,4,4,4,3,4,4,4,2,4,2,3,3,1,3,3,2,8
2010,3,87,1,1,2,2,2,5,4,3,3,3,3,3,3,5,5,3,6,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,1,3,10,2,2
2010,5,87,1,1,2,2,1,6,4,2,3,1,4,2,3,7,6,2,7,4,2,NA,2,2,2,4,3,3,3,3,2,3,4,4,1,3,4,1,5
2010,6,88,1,1,2,2,2,7,3,3,3,1,2,1,3,6,6,2,7,4,2,2,3,3,3,3,4,4,3,4,3,3,3,4,1,3,2,2,4
2010,5,87,5,3,4,2,1,3,3,2,4,1,NA,3,3,4,3,7,3,4,4,2,4,1,3,3,3,2,2,4,2,2,3,2,1,3,4,1,6
2010,4,63,2,1,3,1,2,3,2,4,3,2,4,2,4,5,4,7,3,4,4,3,3,4,4,4,3,3,4,4,3,3,3,4,1,3,9,2,3
2010,4,87,1,6,2,2,1,4,3,1,4,2,4,3,3,7,5,7,3,3,2,3,3,2,2,3,1,3,1,2,1,3,3,3,1,3,4,2,6
2010,2,53,2,1,2,1,1,6,3,3,3,3,3,3,4,6,6,7,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,1,3,4,1,2
2010,2,87,1,1,3,2,1,3,1,2,3,1,4,2,1,6,5,7,3,3,1,1,2,3,2,4,2,2,2,2,3,1,2,2,1,3,4,1,7
2010,3,87,1,3,2,2,1,4,2,1,3,3,2,3,2,5,3,7,3,4,1,4,3,2,2,4,4,4,4,4,4,2,4,2,1,2,2,1,4
2010,4,88,1,2,3,2,1,7,4,3,4,1,3,3,4,7,7,7,3,4,3,4,2,4,3,4,4,4,NA,4,4,4,4,4,1,2,3,1,8
2010,3,87,1,5,2,2,1,7,3,2,4,3,2,3,2,6,5,7,3,3,2,2,3,2,3,3,3,3,2,3,3,3,3,3,1,3,4,2,3
2010,4,87,4,4,4,2,1,4,3,3,3,3,3,3,3,4,4,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,1,4
2010,5,87,1,2,2,2,2,2,4,2,3,1,3,3,2,6,4,7,3,3,1,3,2,2,1,3,4,3,3,2,3,3,3,4,1,3,4,1,5
2010,3,88,3,2,2,2,1,2,4,2,3,2,3,2,2,6,4,7,3,3,3,3,4,3,3,1,2,3,3,3,4,3,3,2,1,3,8,2,3
2010,6,87,1,2,2,2,1,4,4,2,3,1,2,1,3,6,6,6,4,3,1,3,2,3,1,3,2,2,2,3,2,3,2,3,1,3,4,1,5
2010,5,87,1,3,2,1,1,5,2,3,4,2,3,3,3,6,6,6,4,3,2,2,2,2,1,3,3,3,2,3,3,4,2,3,1,2,4,1,5
2010,2,88,1,3,2,2,1,1,4,1,2,1,3,1,2,4,3,6,4,2,2,2,2,2,1,3,1,2,1,2,1,2,1,2,1,3,4,2,2
2010,3,88,1,2,2,2,1,3,2,2,2,1,3,1,2,4,5,6,4,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,1,2,4,2,2
2010,3,87,1,3,4,2,1,6,3,3,3,3,3,3,3,6,6,6,4,4,2,4,2,2,4,4,2,4,4,4,2,3,4,3,1,3,4,2,3
2010,5,88,1,2,2,2,1,3,4,4,4,1,3,2,2,5,5,6,4,3,4,2,1,3,2,2,4,4,2,2,2,3,3,3,1,3,4,1,8
2010,3,88,1,1,3,2,1,5,4,2,1,1,3,1,2,6,5,6,4,3,1,3,2,NA,2,2,2,2,2,3,1,3,2,4,1,3,4,2,8
2010,8,86,1,2,2,2,1,5,4,4,4,2,4,4,4,5,4,6,4,4,2,4,2,2,3,4,3,3,3,3,2,4,4,2,1,3,4,2,2
2010,3,87,1,3,2,2,1,2,4,1,2,1,2,1,2,1,2,6,4,4,2,4,3,1,2,2,3,4,2,2,1,3,3,3,1,3,4,2,3
2010,2,88,1,2,2,2,1,4,4,1,2,2,2,2,2,6,6,6,4,3,3,4,1,2,1,2,4,3,2,1,3,2,2,3,1,3,4,2,6
2010,6,79,3,1,2,2,2,6,2,1,3,1,2,3,2,6,6,6,4,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,9,1,2
2010,3,87,1,2,2,2,1,4,4,2,2,1,3,2,4,6,5,5,5,2,2,4,2,3,1,3,2,3,2,3,1,4,2,3,1,2,3,1,3
2010,3,86,1,2,2,2,1,7,3,2,2,3,3,3,4,7,7,5,5,4,1,3,3,2,3,4,4,4,4,4,4,3,4,3,1,3,4,1,5
2010,3,87,1,1,2,2,1,3,4,2,4,2,3,2,3,5,5,5,5,3,4,2,4,3,4,4,3,4,3,2,3,4,4,4,1,3,4,2,4
2010,3,80,2,1,2,2,1,5,4,3,3,2,4,2,4,5,7,5,5,4,2,4,3,4,4,4,4,3,4,4,4,4,3,4,1,3,4,2,2
2010,5,88,1,4,2,2,2,6,3,4,3,2,3,2,4,5,7,5,5,3,2,2,3,3,2,3,2,2,3,2,3,2,3,3,1,3,4,2,5
2010,3,87,1,5,2,2,1,7,4,2,4,2,4,3,2,6,4,5,5,3,4,3,3,4,3,4,4,4,3,3,4,3,4,3,1,2,8,2,2
2010,5,88,1,3,2,2,1,3,3,1,4,1,4,2,2,4,5,5,5,3,1,3,2,3,4,4,3,3,3,2,4,3,3,3,1,3,4,2,4
2010,6,88,1,3,2,2,1,3,4,4,4,2,3,4,3,7,6,5,5,3,3,2,NA,3,4,4,4,4,4,2,4,4,3,3,1,3,4,2,4
2010,3,88,1,4,2,2,1,3,3,1,3,1,2,2,3,7,5,5,5,4,3,4,2,2,4,4,3,4,4,4,4,2,4,2,1,3,4,2,3
2010,4,88,1,2,2,2,1,6,3,2,4,2,2,3,3,6,6,5,5,4,2,3,4,3,3,3,4,4,3,3,3,3,3,3,1,3,4,1,6
2010,3,88,1,8,2,2,1,2,2,2,3,1,3,2,2,6,4,5,5,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,1,3,4,2,3
2010,5,70,3,1,3,2,2,6,4,1,2,2,3,2,3,6,4,5,5,3,1,4,2,2,2,3,3,3,3,2,2,2,3,2,1,3,4,1,3
2010,3,88,1,2,2,2,1,3,3,3,2,2,3,1,2,6,5,5,5,4,1,2,1,1,1,2,2,3,2,2,3,4,3,4,1,3,4,2,2
2010,4,88,1,4,2,2,1,3,3,NA,3,1,2,3,2,5,4,5,5,3,1,2,3,2,3,3,4,2,2,2,3,2,3,2,1,3,4,2,2
2010,3,88,1,2,2,2,1,5,3,3,3,3,3,3,3,4,4,5,5,4,2,4,2,3,3,2,3,3,3,4,2,3,4,3,1,1,4,1,3
2010,3,86,1,5,3,2,1,4,3,3,3,3,3,3,3,4,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,1,6
2010,2,87,1,2,2,2,1,5,4,4,3,2,4,3,4,5,6,5,5,4,3,4,3,3,4,4,4,4,3,4,4,4,4,4,1,2,4,2,3
2010,2,88,1,2,2,2,1,5,4,4,2,3,3,3,NA,6,5,5,5,3,4,4,1,3,3,4,3,4,2,NA,4,3,4,3,1,2,4,1,6
2010,3,88,1,2,2,2,1,7,4,1,3,2,3,3,3,6,5,5,5,3,2,3,2,2,1,3,3,3,3,2,3,2,3,2,1,3,4,2,2
2010,4,87,1,2,2,2,1,4,3,2,3,2,2,2,2,5,4,5,5,3,2,3,2,2,2,2,2,3,2,3,2,2,3,2,1,2,4,2,4
2010,5,83,1,2,3,2,2,5,4,3,3,2,3,2,3,5,5,5,5,3,2,4,2,3,1,3,2,3,3,3,1,2,3,3,1,3,4,1,2
2010,3,85,1,1,2,2,1,2,4,2,3,1,3,2,2,3,4,5,5,3,1,4,1,2,2,3,4,1,2,2,2,2,2,3,1,2,10,1,5
2010,5,87,1,2,2,2,1,7,4,4,4,4,3,4,4,7,7,5,5,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,1,2,4,1,5
2010,4,88,1,2,2,2,1,5,3,3,4,2,3,4,3,7,5,5,5,4,2,3,3,3,4,4,4,3,3,3,3,3,4,3,1,3,4,1,4
2010,3,86,1,1,2,2,1,4,4,2,2,3,3,3,3,6,5,5,5,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,1,2,4,1,5
2010,5,88,1,3,2,2,1,5,3,2,4,1,2,1,2,5,3,5,5,4,2,4,2,2,1,2,3,3,3,4,1,2,4,1,1,2,10,1,2
2010,3,88,2,2,3,2,1,5,4,2,3,1,4,2,3,5,6,5,5,4,3,4,4,2,3,4,4,4,3,2,2,4,3,4,1,2,4,2,4
2010,2,87,1,1,2,2,1,4,4,3,3,3,2,2,3,6,4,5,5,2,1,3,2,3,3,3,4,3,3,2,3,2,4,2,1,3,4,2,2
2010,6,88,1,4,3,2,1,4,3,2,2,1,4,1,3,5,5,5,5,3,2,3,2,2,3,3,3,4,2,2,3,3,2,2,1,3,4,2,6
2010,5,87,1,2,2,2,1,4,3,3,3,3,3,3,4,6,6,5,5,4,1,4,2,4,3,NA,4,4,3,4,4,4,4,4,1,2,3,1,2
2010,4,88,1,3,2,2,1,4,4,3,3,1,3,3,3,6,6,5,5,2,1,3,2,2,1,3,1,2,2,2,1,3,2,3,1,2,4,2,2
2010,3,88,1,2,2,2,1,3,2,2,2,2,3,2,3,5,5,5,5,3,3,2,2,2,1,2,2,2,2,3,1,2,2,3,1,3,4,2,6
2010,3,21,1,2,2,2,1,6,2,2,2,2,2,2,2,6,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,4,2,3
2010,2,88,1,1,2,2,1,7,4,2,2,1,4,2,3,7,7,5,5,4,1,3,4,4,4,3,3,4,4,3,3,3,4,3,1,3,4,2,8
2010,3,87,1,3,2,2,1,3,3,2,3,1,3,2,2,6,3,5,5,3,2,3,2,1,3,3,3,3,2,3,3,2,3,2,1,3,4,1,2
2010,3,87,1,5,2,2,1,6,2,1,2,2,3,1,2,6,7,5,5,3,1,3,1,1,1,3,3,3,3,3,2,1,3,2,1,2,4,1,4
2010,7,87,1,3,2,2,1,6,3,2,3,2,3,1,3,7,6,5,5,4,2,4,3,2,2,3,3,4,4,4,2,2,3,2,1,3,4,1,3
2010,8,87,1,8,2,2,1,1,4,1,4,1,2,2,3,5,6,5,5,4,1,2,2,1,3,3,3,4,3,4,3,3,2,4,1,3,4,2,2
2010,3,88,1,2,2,2,1,5,3,1,2,2,4,3,3,7,6,5,5,3,3,3,3,2,4,4,3,3,3,2,4,3,3,3,1,2,4,2,3
2010,4,86,1,2,2,2,1,6,4,2,3,1,3,2,3,7,7,5,5,4,1,2,2,2,2,3,2,2,3,4,2,3,4,3,1,3,4,1,3
2010,3,88,1,2,3,2,1,5,4,3,2,1,4,1,3,7,3,5,5,3,2,3,1,1,3,3,3,4,4,2,1,4,4,3,1,3,4,2,3
2010,5,87,1,3,2,2,1,2,4,3,3,3,2,3,2,4,4,5,5,3,2,2,3,2,3,3,3,3,3,3,4,2,2,3,1,2,4,1,4
2010,6,58,4,2,3,2,1,6,4,3,2,2,4,2,3,6,6,5,5,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,1,3,4,2,2
2010,8,83,1,1,2,1,2,7,3,3,3,1,3,2,3,7,4,5,5,2,2,3,2,2,4,2,4,3,4,2,4,3,2,3,1,3,4,2,2
2010,2,86,1,2,2,2,2,4,4,1,2,1,4,2,3,7,4,5,5,1,1,4,1,2,1,3,2,3,2,3,1,1,3,2,1,3,4,2,3
2010,2,87,1,2,2,2,1,6,3,2,2,2,2,2,3,7,6,5,5,3,1,2,1,1,2,3,2,2,3,2,2,2,4,2,1,2,4,2,3
2010,3,87,1,2,2,2,1,6,2,2,2,2,3,2,3,6,5,5,5,2,2,3,1,2,1,2,2,3,3,3,1,2,3,2,1,3,4,1,4
2010,2,88,2,2,2,2,1,2,4,3,4,1,3,4,3,6,7,5,5,4,4,2,2,4,4,4,NA,4,3,1,4,3,3,4,1,3,4,2,3
2010,8,88,1,2,2,2,2,7,3,4,4,3,4,2,3,6,7,5,5,4,2,4,1,3,2,2,2,3,2,3,1,2,4,3,1,2,4,2,2
2010,2,88,1,1,2,2,1,4,4,2,2,1,3,2,1,5,5,5,5,2,1,2,1,2,2,2,1,2,3,3,2,2,3,1,1,3,4,1,5
2010,3,88,1,3,2,2,1,4,3,2,3,1,3,3,3,6,4,5,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,4,2,6
2010,2,88,1,1,2,2,1,3,4,4,3,3,4,3,4,3,4,5,5,4,3,3,2,4,4,3,4,3,3,4,4,3,2,2,1,3,4,1,3
2010,8,88,1,3,2,2,1,5,4,4,3,2,4,3,4,7,6,5,5,4,2,3,3,3,3,4,3,3,3,4,3,3,4,3,1,1,4,2,5
2010,4,87,1,2,2,2,1,6,4,2,1,2,4,1,3,4,7,5,5,4,1,4,2,2,3,4,2,3,4,4,2,3,4,2,1,3,4,2,6
2010,3,87,1,2,2,2,1,4,4,4,3,2,2,3,3,7,4,5,5,3,2,3,2,2,2,3,2,2,2,2,2,3,1,3,1,1,3,2,6
2010,3,87,1,2,2,2,2,5,4,2,4,2,3,3,3,6,4,5,5,3,2,2,3,2,3,4,4,4,3,2,4,4,4,4,1,3,4,2,4
2010,3,87,1,2,2,2,1,3,3,2,3,1,3,2,2,5,3,5,5,2,2,2,1,1,1,3,2,2,1,2,1,2,2,1,1,3,4,2,2
2010,5,88,1,2,2,2,1,4,3,2,3,2,3,3,4,5,5,5,5,3,3,3,2,3,3,4,3,3,2,3,2,3,3,3,1,2,4,2,2
2010,5,86,1,1,6,2,1,5,3,2,3,2,4,2,3,5,4,5,5,4,2,3,1,3,2,2,4,4,2,4,2,3,4,3,1,3,4,2,2
2010,1,86,1,2,2,1,1,6,4,1,3,1,3,2,3,6,6,5,5,3,1,4,3,2,2,4,3,2,3,3,2,3,4,2,1,3,4,1,7
2010,5,88,1,5,2,2,2,6,2,1,2,1,3,1,2,7,6,5,5,3,1,3,1,2,2,4,4,3,2,4,3,2,4,2,1,4,4,1,7
2010,2,88,1,2,2,2,1,3,3,1,2,1,4,1,1,3,1,5,5,2,1,1,1,1,1,3,1,2,1,2,1,3,1,1,1,3,4,2,8
2010,3,88,4,1,3,2,2,1,3,1,NA,1,2,1,1,2,2,5,5,3,2,3,1,1,3,3,3,2,2,3,3,3,2,3,1,3,4,2,5
2010,4,88,1,2,2,2,1,6,3,3,3,2,3,2,4,6,6,5,5,3,2,3,3,2,2,4,3,4,3,3,2,3,3,3,1,2,4,2,5
2010,3,87,1,3,2,2,1,3,3,3,2,2,3,1,3,5,4,5,5,2,1,3,3,2,2,3,3,3,2,2,3,2,4,2,1,2,4,2,5
2010,4,88,1,5,1,2,1,5,4,1,3,1,2,2,2,6,6,5,5,4,2,3,2,3,3,4,3,4,2,3,3,4,4,4,1,2,4,1,3
2010,5,86,1,3,2,1,1,6,2,1,2,1,2,1,2,6,6,5,5,3,2,3,2,2,2,3,2,3,2,3,2,3,3,4,1,2,4,1,3
2010,6,87,1,2,2,2,1,4,4,3,2,2,4,4,3,6,5,5,5,4,2,3,3,3,3,3,4,3,3,4,4,3,3,3,1,2,4,2,7
2010,2,87,1,1,2,2,2,5,4,3,3,2,3,3,4,6,5,5,5,4,2,4,2,3,3,4,3,4,3,4,3,4,4,4,1,2,4,1,4
2010,4,87,1,5,3,2,1,3,4,4,4,2,4,3,4,6,5,5,5,3,3,4,2,3,1,3,4,4,2,3,2,4,3,4,1,3,4,1,2
2010,2,88,1,2,2,2,1,6,4,1,3,1,4,3,2,7,7,5,5,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1,3,4,2,2
2010,2,88,1,3,3,2,2,5,4,4,3,4,3,3,2,5,5,5,5,3,4,4,3,4,4,3,3,4,4,NA,3,3,4,3,1,3,4,1,4
2010,6,89,1,3,2,2,1,5,3,3,3,3,3,3,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,4,1,3
2010,3,88,1,2,2,2,1,4,3,3,2,2,2,2,2,6,6,5,5,2,3,2,2,3,2,4,2,3,2,2,2,3,3,2,1,3,4,2,3
2010,7,88,1,2,3,2,1,3,4,1,2,1,4,1,2,6,4,5,5,4,1,4,2,2,1,4,3,4,4,4,2,2,4,4,1,3,4,2,3
2010,2,87,1,2,2,2,2,4,2,3,3,1,3,2,2,7,5,5,5,3,2,3,2,2,2,4,2,3,2,3,1,3,2,3,1,3,4,2,2
2010,2,88,1,1,2,2,1,2,4,2,4,2,2,2,3,4,4,5,5,3,3,4,3,2,2,3,3,4,2,3,2,4,3,4,1,3,4,2,5
2010,2,89,1,2,3,2,1,6,4,4,4,3,3,3,3,7,6,5,5,4,3,4,3,4,3,4,3,4,2,3,3,4,3,4,1,3,3,2,3
2010,3,70,2,3,2,2,2,7,4,2,3,2,3,2,3,7,7,5,5,4,2,4,3,2,3,4,4,4,3,4,3,4,4,4,1,3,4,1,3
2010,2,88,1,1,2,2,1,4,4,2,3,1,2,2,2,6,6,5,5,3,1,3,1,2,2,3,2,2,2,1,1,2,1,2,1,3,4,2,3
2010,5,88,1,6,2,2,1,6,3,4,4,2,4,2,3,7,6,5,5,4,2,2,2,4,4,4,4,4,3,NA,4,4,4,4,1,3,4,2,3
2010,5,88,1,2,2,2,1,4,3,3,3,1,4,3,3,6,5,5,5,4,1,4,3,2,4,3,3,3,4,4,2,2,3,3,1,3,4,2,3
2010,2,87,1,3,2,2,1,5,4,2,2,1,3,1,4,5,6,5,5,2,1,2,1,2,1,4,1,1,1,1,1,2,4,2,1,2,10,2,5
2010,3,87,4,1,3,2,2,3,2,2,2,2,2,2,3,4,3,5,5,3,4,3,4,4,4,3,4,3,4,3,4,3,3,3,1,3,4,2,4
2010,3,88,1,2,2,2,1,5,4,1,3,1,2,1,4,5,4,5,5,3,1,2,2,2,1,4,2,3,1,1,1,3,1,3,1,2,4,1,2
2010,4,88,1,1,2,2,1,5,4,2,4,1,3,3,3,7,6,5,5,3,3,4,3,3,3,4,3,4,3,2,3,4,3,4,1,1,3,2,2
2010,5,88,1,3,2,2,1,2,4,3,4,1,3,2,3,6,4,5,5,3,3,4,3,3,3,4,4,3,3,3,2,3,4,3,1,1,4,2,5
2010,3,82,1,1,1,1,1,4,4,2,1,NA,3,1,3,4,4,5,5,3,2,4,1,1,NA,3,3,3,3,4,2,3,3,3,1,3,4,1,3
2010,7,85,1,2,2,2,1,4,4,3,4,3,4,2,3,4,4,5,5,4,1,4,3,3,3,4,3,4,3,4,3,4,4,4,1,3,4,1,8
2010,8,88,1,1,3,2,2,4,4,1,3,1,1,1,1,5,3,5,5,4,2,4,1,1,1,3,2,1,2,3,1,2,1,3,1,2,4,2,3
2010,5,88,1,2,3,2,1,5,4,3,4,2,2,3,3,6,6,5,5,4,2,3,3,2,3,4,3,2,3,4,4,4,4,4,1,3,4,1,5
2010,5,87,1,5,2,2,1,3,4,2,2,2,4,1,3,6,3,5,5,4,2,3,3,2,2,4,3,4,2,4,3,3,4,2,1,2,4,2,4
2010,2,87,1,5,2,2,1,5,4,3,4,4,2,2,3,5,4,5,5,4,4,3,4,3,4,4,4,4,3,4,4,4,3,3,1,3,4,2,3
2010,4,89,1,3,2,2,1,4,4,2,3,2,3,3,2,7,4,5,5,3,2,3,2,3,3,3,2,4,4,3,3,3,4,2,1,4,4,1,6
2010,2,86,1,2,2,2,1,7,4,2,3,2,2,3,3,7,6,5,5,4,4,4,1,4,3,4,4,4,4,4,4,3,2,3,1,2,3,1,8
2010,6,87,3,6,3,2,1,6,4,3,2,3,3,3,2,6,6,5,5,3,3,2,3,2,2,3,2,4,2,2,3,3,2,3,1,1,4,2,4
2010,3,87,1,2,1,2,1,1,3,3,3,1,3,1,2,6,4,5,5,2,4,3,2,3,1,3,3,3,2,2,3,1,2,2,1,3,4,1,3
2010,4,86,1,1,2,2,1,6,3,1,2,1,3,2,3,5,4,5,5,2,1,1,3,3,4,3,3,2,4,1,4,2,2,3,1,3,4,1,2
2010,6,86,1,1,2,2,2,1,2,1,4,1,2,1,1,2,2,5,5,2,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,3,4,1,3
2010,2,87,1,2,2,2,1,4,4,2,2,1,3,1,3,5,6,5,5,3,2,4,3,1,1,3,3,3,2,2,2,1,3,1,1,3,8,1,2
2010,3,87,1,2,2,2,1,3,3,2,3,1,4,3,2,5,4,5,5,4,1,4,1,4,4,4,4,4,3,4,4,4,4,4,1,2,4,2,4
2010,2,88,1,2,2,2,1,4,2,1,3,1,1,2,2,5,6,5,5,4,4,3,3,2,4,2,4,3,3,3,4,4,3,4,1,3,4,2,8
2010,3,87,1,2,3,2,1,4,3,3,2,1,3,2,3,7,5,5,5,3,2,2,2,2,2,3,3,2,2,3,2,3,3,2,1,3,4,1,3
2010,3,88,1,2,3,2,1,4,3,4,3,3,3,4,3,5,6,5,5,3,3,4,3,4,4,3,3,4,3,3,4,3,4,3,1,1,4,2,4
2010,3,88,NA,3,2,2,1,5,3,3,2,3,3,1,3,6,5,5,5,4,2,4,2,2,2,4,3,4,3,4,2,4,4,4,1,4,4,1,5
2010,2,88,1,2,2,2,1,5,4,4,3,3,4,2,4,7,5,5,5,4,2,4,2,2,2,4,2,4,2,4,3,4,4,4,1,3,4,2,8
2010,4,88,1,1,2,2,1,3,4,3,2,1,3,2,2,4,5,5,5,4,1,3,1,1,1,3,1,2,2,3,1,4,2,4,1,3,4,1,5
2010,4,88,1,3,2,2,1,4,3,2,3,3,3,4,3,3,4,5,5,4,3,3,3,2,4,3,3,4,2,4,4,4,3,4,1,2,4,1,3
2010,4,67,1,1,2,1,2,5,4,1,4,1,2,2,2,4,6,5,5,2,1,3,2,1,1,3,1,2,1,3,1,2,2,3,1,3,4,2,6
2010,2,84,8,1,2,2,2,4,3,4,3,3,4,3,4,7,6,5,5,3,1,3,3,3,1,4,2,3,3,3,2,3,2,3,1,3,4,2,2
2010,3,86,2,3,3,2,1,7,4,3,3,1,2,2,3,6,7,5,5,3,2,4,2,3,2,3,1,2,3,3,3,3,4,3,1,3,4,2,2
2010,8,87,1,2,2,2,2,3,2,1,2,2,2,2,2,4,4,5,5,2,2,3,2,2,2,2,3,2,1,2,3,1,3,2,1,2,10,1,3
2010,2,88,1,1,2,2,1,5,4,4,3,1,3,2,4,5,5,5,5,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,1,3,4,2,3
2010,5,87,2,5,3,2,1,2,2,1,3,2,3,2,3,4,5,5,5,2,2,3,3,3,2,2,2,3,2,3,2,3,2,2,1,5,4,1,8
2010,4,88,1,4,2,2,1,4,4,2,3,1,2,1,2,6,4,5,5,3,1,3,2,2,3,4,2,3,2,3,2,3,4,4,1,3,4,1,4
2010,4,87,1,2,3,2,1,4,3,2,3,2,3,2,2,6,5,5,5,3,3,4,3,2,3,4,3,3,2,2,3,4,3,4,1,3,4,2,5
2010,7,87,1,2,3,2,1,5,4,2,3,1,4,2,3,6,5,5,5,4,3,4,2,3,2,2,4,3,3,4,2,3,4,4,1,2,4,2,3
2010,5,87,1,1,3,2,1,2,3,3,3,1,4,1,1,3,3,5,5,3,1,2,1,2,2,4,3,2,2,2,1,2,2,3,1,3,4,2,7
2010,3,87,1,1,2,2,1,6,4,4,3,2,3,3,3,4,6,5,5,4,1,4,1,2,1,4,3,4,1,4,1,3,3,4,1,1,4,2,8
2010,4,87,1,2,2,2,1,5,3,2,2,1,2,2,2,5,5,5,5,3,1,2,2,3,4,3,3,3,3,1,3,3,2,3,1,2,5,2,2
2010,3,86,1,3,2,2,1,1,3,1,1,1,3,1,1,6,2,5,5,3,1,4,1,1,2,1,2,3,2,3,1,4,2,2,1,3,4,1,5
2010,7,88,1,1,3,2,1,4,4,2,3,2,4,2,2,6,4,5,5,3,2,3,2,3,3,2,2,3,2,3,2,3,3,3,1,3,4,2,2
2010,3,86,1,1,2,2,2,7,4,2,3,2,3,2,3,7,7,5,5,3,2,4,2,3,3,3,3,4,3,2,3,3,3,2,1,1,4,1,5
2010,3,85,1,5,2,2,2,3,2,2,2,2,2,2,2,6,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4
2010,3,88,1,1,2,2,1,4,4,2,3,1,3,1,3,7,7,5,5,4,2,4,1,1,1,4,2,4,3,4,1,3,4,3,1,3,4,1,4
2010,2,85,1,2,3,2,2,6,4,2,3,1,4,2,2,5,7,5,5,3,3,3,2,2,2,2,2,3,2,2,3,2,4,4,1,2,4,2,4
2010,8,88,1,8,2,2,1,5,4,4,3,2,4,2,4,7,7,5,5,4,2,4,3,4,4,3,4,3,4,4,4,3,4,3,1,2,4,2,2
2010,5,88,1,3,2,2,1,7,4,2,2,2,3,2,3,6,6,5,5,4,1,4,1,4,4,4,4,3,3,2,4,3,3,4,1,4,4,2,4
2010,5,86,1,2,2,2,1,4,4,3,4,2,3,3,2,6,5,5,5,4,1,4,3,3,3,4,3,4,2,4,3,4,3,4,1,3,4,2,4
2010,4,85,5,1,2,1,1,6,4,2,1,1,3,1,2,6,5,5,5,4,2,4,1,1,1,3,3,3,2,4,1,3,3,3,1,3,4,1,7
2010,5,87,1,8,2,2,1,4,3,3,3,3,3,3,3,6,6,5,5,3,4,3,4,4,3,4,4,4,4,4,4,4,3,3,1,2,4,2,4
2010,5,88,1,2,2,2,1,5,4,3,4,2,3,3,4,6,7,5,5,4,3,4,2,3,3,4,4,4,3,4,4,3,3,3,1,2,4,2,4
2010,6,86,1,1,2,2,2,5,3,3,4,2,4,2,4,6,5,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,3,4,2,8
2010,4,88,4,2,2,2,2,1,4,2,3,1,3,3,3,6,3,5,5,3,2,4,3,4,3,4,4,4,4,4,4,2,2,3,1,3,4,2,5
2010,4,88,2,1,2,2,1,3,2,1,2,1,2,1,3,5,4,5,5,3,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,4,2,3
2010,4,87,1,3,2,2,1,2,4,3,2,2,2,2,2,6,4,5,5,2,2,3,2,2,2,3,2,3,2,3,2,2,3,2,1,3,10,1,3
2010,2,87,2,2,2,2,1,6,4,4,3,2,2,3,4,7,5,5,5,4,1,4,2,3,4,3,2,4,4,4,2,3,4,3,1,3,10,1,6
